timestamp,epoch,avg_loss,val_loss,gradient,gradient_2nd,abs_gradient
2025-12-06 06:41:58,1,10.739239,10.729223,-0.6356009999999994,0.15865699999999983,0.6356009999999994
2025-12-06 06:41:59,2,10.103638,10.657555,-0.4769439999999996,0.1649389999999995,0.4769439999999996
2025-12-06 06:42:00,3,9.785351,10.700787,-0.3057230000000004,0.0850569999999995,0.3057230000000004
2025-12-06 06:42:01,4,9.492192,10.756383,-0.3068300000000006,-0.0073859999999994486,0.3068300000000006
2025-12-06 06:42:03,5,9.171691,10.787978,-0.3204949999999993,0.002931500000000309,0.3204949999999993
2025-12-06 06:42:04,6,8.851202,10.827013,-0.300967,0.05395649999999952,0.300967
2025-12-06 06:42:05,7,8.569757,10.992216,-0.21258200000000027,0.017832750000000175,0.21258200000000027
2025-12-06 06:42:06,8,8.426038,11.166692,-0.26530149999999963,-0.0570362499999999,0.26530149999999963
2025-12-06 06:42:07,9,8.039154,11.260731,-0.32665450000000007,-0.02030025000000024,0.32665450000000007
2025-12-06 06:42:08,10,7.772729,11.445552,-0.3059020000000001,0.02918075000000009,0.3059020000000001
2025-12-06 06:42:09,11,7.42735,11.595033,-0.2682929999999999,0.036674000000000095,0.2682929999999999
2025-12-06 06:42:10,12,7.236143,11.746101,-0.23255399999999993,0.0035397499999998416,0.23255399999999993
2025-12-06 06:42:12,13,6.962242,11.970859,-0.2612135000000002,-0.007257749999999952,0.2612135000000002
2025-12-06 06:42:13,14,6.713716,12.204493,-0.24706949999999983,0.021362750000000208,0.24706949999999983
2025-12-06 06:42:14,15,6.468103,12.471201,-0.2184879999999998,0.01025699999999996,0.2184879999999998
2025-12-06 06:42:15,16,6.27674,12.621055,-0.2265554999999999,-0.016125500000000237,0.2265554999999999
2025-12-06 06:42:16,17,6.014992,12.862244,-0.25073900000000027,0.0014049999999998786,0.25073900000000027
2025-12-06 06:42:17,18,5.775262,12.995093,-0.22374550000000015,0.031062000000000145,0.22374550000000015
2025-12-06 06:42:18,19,5.567501,13.245704,-0.18861499999999998,0.00521824999999998,0.18861499999999998
2025-12-06 06:42:20,20,5.398032,13.516381,-0.2133090000000002,-0.0025002499999999817,0.2133090000000002
2025-12-06 06:42:21,21,5.140883,13.717762,-0.19361549999999994,0.01694775000000015,0.19361549999999994
2025-12-06 06:42:22,22,5.010801,14.045733,-0.1794134999999999,0.0001347499999999613,0.1794134999999999
2025-12-06 06:42:23,23,4.782056,14.189977,-0.19334600000000002,-0.007294249999999947,0.19334600000000002
2025-12-06 06:42:24,24,4.624109,14.472563,-0.19400199999999979,-0.010398750000000012,0.19400199999999979
2025-12-06 06:42:25,25,4.394052,14.865524,-0.21414350000000004,0.036900749999999816,0.21414350000000004
2025-12-06 06:42:26,26,4.195822,15.048064,-0.12020050000000015,0.05859875000000003,0.12020050000000015
2025-12-06 06:42:28,27,4.153651,15.188227,-0.09694599999999998,-0.029775499999999955,0.09694599999999998
2025-12-06 06:42:29,28,4.00193,15.289435,-0.17975150000000006,-0.040075749999999966,0.17975150000000006
2025-12-06 06:42:30,29,3.794148,15.732047,-0.1770974999999999,0.01666925000000008,0.1770974999999999
2025-12-06 06:42:31,30,3.647735,15.825083,-0.1464129999999999,0.030684500000000003,0.1464129999999999
